,Unnamed: 0,ClauseID,Doc,SentID,SentForm,ClauseForm,PredType,PredForm,PredLemma,PredMorph,VMorphForm,PredTense,PredAspect,Voice,PredSylCo,PredFreq,PredFin,Aux3,Aux2,Aux1,PassAux,OvertSubj,CovertSubj,SubjRef,SubjHead,SubjFreq,SubjDef,SubjNum,SubjPers,SubjAnim,SubjSynType,SubjSylCo,SubjMorph,SubjPosID,OvertObj,OvertIObj,CovertObj,ObjFreq,ObjHead,ObjDef,ObjNum,ObjPers,ObjAnim,ObjSylCo,ObjMorph,ObjSynType,ObjPosID,OvertObl,OblCase,OblHead,OblFreq,OblDef,OblNum,OblPers,OblAnim,OblSylCo,OblMorph,OblSynType,OblPosID,Obl2,Obl3,Obl2PosID,Obl3PosID,NonAlternable,SubjChain,ObjChain,OblChain,Obl2Chain,Obl3Chain,PrevVoice1,PrevVoice2,PrevVoice3,PrevVoice4,PrevVoice5,PrevVoice6,PrevVoice7,PrevVoice8,PrevVoice9,PrevVoice10
1925,1925,1926,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,19,"(Newsweek reported that Bush commanded his cabinet, ""Let heads roll!"")",heads roll,V,roll,roll,VB,Inf,Tenseless,Simple,Act,1.0,5.13e-05,Nonfin,/,/,/,/,heads,/,/,heads,5.01e-05,indef,Plur,3,human,full,1.0,NNS,12,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1926,1926,1927,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,20,That temper is only one problem.,That temper is only one problem .,N,problem,problem,NN,/,Tenseless,Simple,Act,2.0,0.00025699999999999996,Nonfin,/,/,/,/,That temper,/,/,temper,6.17e-06,def,Sing,3,nonconc,full,3.0,NN,2,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,37,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1927,1927,1928,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,21,Bush has a sadistic streak.,Bush has a sadistic streak .,V,has,have,VBZ,Fin,Pres,Simple,Act,1.0,0.00234,Fin,/,/,/,/,Bush,/,/,Bush,3.47e-05,def,Sing,3,human,proper,1.0,NNP,1,a sadistic streak,0,/,9.33e-06,streak,indef,Sing,3,conc,5.0,NN,full,5,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1928,1928,1929,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,22,"He clearly enjoyed, as governor, watching executions.","He clearly enjoyed , as governor , watching executions .",V,enjoyed,enjoy,VBD,Fin,Past,Simple,Act,2.0,3.47e-05,Fin,/,/,/,/,He,/,/,He,0.0049,def,Sing,3,human,pron,1.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,as governor,as,governor,5.37e-05,indef,Sing,3,human,4.0,NN,full,6,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1929,1929,1930,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,22,"He clearly enjoyed, as governor, watching executions.",He watching executions,V,watching,watch,VBG,Ger,Tenseless,Prog,Act,2.0,9.329999999999999e-05,Nonfin,/,/,/,/,He,/,/,He,0.0049,def,Sing,3,human,pron,1.0,PRP,1,executions,0,/,3.8e-06,executions,indef,Plur,3,conc,4.0,NNS,full,9,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1930,1930,1931,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,23,"His delight in killing people became a campaign issue in 2000 when he seemed, in one debate, to enjoy the prospect of executing wrong-doers a little too much.",in killing people,V,killing,kill,VBG,Ger,Tenseless,Prog,Act,2.0,7.240000000000001e-05,Nonfin,/,/,/,/,His delight,/,/,delight,7.94e-06,indef,Sing,3,nonconc,full,3.0,NN,2,people,0,/,0.0017,people,indef,Plur,3,nonconc,2.0,NNS,full,5,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1931,1931,1932,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,23,"His delight in killing people became a campaign issue in 2000 when he seemed, in one debate, to enjoy the prospect of executing wrong-doers a little too much.","His delight in killing people became a campaign issue in 2000 when he seemed , in one debate , to enjoy the prospect of executing wrong - doers a little too much .",V,became,become,VBD,Fin,Past,Simple,Act,2.0,0.00015800000000000002,Fin,/,/,/,/,His delight in killing people,/,/,delight,7.94e-06,indef,Sing,3,nonconc,full,8.0,NN,2,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1932,1932,1933,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,23,"His delight in killing people became a campaign issue in 2000 when he seemed, in one debate, to enjoy the prospect of executing wrong-doers a little too much.","when he seemed , in one debate , to enjoy the prospect of executing wrong - doers a little too much",V,seemed,seem,VBD,Fin,Past,Simple,Act,1.0,6.17e-05,Fin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,13,/,0,/,/,/,/,/,/,/,/,/,/,/,in one debate,in,debate,4.37e-05,indef,Sing,3,nonconc,4.0,NN,full,18,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1933,1933,1934,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,23,"His delight in killing people became a campaign issue in 2000 when he seemed, in one debate, to enjoy the prospect of executing wrong-doers a little too much.",he to enjoy the prospect of executing wrong - doers a little too much,V,enjoy,enjoy,VB,Inf,Tenseless,Simple,Act,2.0,0.00010700000000000001,Nonfin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,13,the prospect of executing wrong - doers,0,/,1.2e-05,prospect,def,Sing,3,human,10,NN,full,23,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1934,1934,1935,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,23,"His delight in killing people became a campaign issue in 2000 when he seemed, in one debate, to enjoy the prospect of executing wrong-doers a little too much.",of executing wrong - doers,V,executing,execute,VBG,Ger,Tenseless,Prog,Act,4.0,3.31e-06,Nonfin,/,/,/,/,the prospect,/,/,prospect,1.2e-05,def,Sing,3,human,full,3.0,NN,23,wrong - doers,0,/,4.57e-07,doers,indef,Plur,3,human,2,NNS,full,28,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1935,1935,1936,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,24,He has clearly gone on enjoying killing people on a large scale in Iraq.,He has clearly gone on enjoying killing people on a large scale in Iraq .,V,gone on,go on,VBN,Part,Pres,Perf,Act,1.0,0.000145,Fin,/,/,has,/,He,/,/,He,0.0049,def,Sing,3,human,pron,1.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1936,1936,1937,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,24,He has clearly gone on enjoying killing people on a large scale in Iraq.,He enjoying killing people on a large scale in Iraq,V,enjoying,enjoy,VBG,Ger,Tenseless,Prog,Act,3.0,2.1899999999999997e-05,Nonfin,/,/,/,/,He,/,/,He,0.0049,def,Sing,3,human,pron,1.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1937,1937,1938,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,24,He has clearly gone on enjoying killing people on a large scale in Iraq.,He killing people on a large scale in Iraq,V,killing,kill,VBG,Ger,Tenseless,Prog,Act,2.0,7.240000000000001e-05,Nonfin,/,/,/,/,He,/,/,He,0.0049,def,Sing,3,human,pron,1.0,PRP,1,people,0,/,0.0017,people,indef,Plur,3,nonconc,2.0,NNS,full,8,on a large scale,on,scale,7.24e-05,indef,Sing,3,conc,4.0,NN,full,12,in Iraq,/,14,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1938,1938,1939,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,25,Drug abuse can affect the ability of the person to feel deep emotions like empathy.,Drug abuse can affect the ability of the person to feel deep emotions like empathy .,V,affect,affect,VB,Inf,Tenseless,Simple,Act,2.0,3.98e-05,Fin,/,/,can,/,Drug abuse,/,/,abuse,4.47e-05,indef,Sing,3,nonconc,full,3.0,NN,2,the ability of the person to feel deep emotions like empathy,0,/,9.33e-05,ability,def,Sing,3,nonconc,19.0,NN,full,6,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1939,1939,1940,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,25,Drug abuse can affect the ability of the person to feel deep emotions like empathy.,to feel deep emotions like empathy,V,feel,feel,VB,Inf,Tenseless,Simple,Act,1.0,0.00044699999999999997,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,deep emotions like empathy,0,/,2.19e-05,emotions,indef,Plur,3,nonconc,8.0,NNS,full,13,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1940,1940,1941,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,26,Two decades of pickling his nervous system in various highly toxic substances have left Bush damaged goods.,of pickling his nervous system in various highly toxic substances,V,pickling,pickle,VBG,Ger,Tenseless,Prog,Act,2.0,2.4e-07,Nonfin,/,/,/,/,Two decades,/,/,decades,3.24e-05,indef,Plur,3,nonconc,full,3.0,NNS,2,his nervous system,0,/,0.00038,system,indef,Sing,3,conc,5.0,NN,full,7,in various highly toxic substances,in,substances,1.23e-05,indef,Plur,3,conc,11.0,NNS,full,12,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1941,1941,1942,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,26,Two decades of pickling his nervous system in various highly toxic substances have left Bush damaged goods.,Two decades of pickling his nervous system in various highly toxic substances have left Bush damaged goods .,V,left,leave,VBN,Part,Pres,Perf,Act,1.0,0.00042699999999999997,Fin,/,/,have,/,Two decades of pickling his nervous system in various highly toxic substances,/,/,decades,3.24e-05,indef,Plur,3,nonconc,full,22.0,NNS,2,Bush,0,/,3.47e-05,Bush,def,Sing,3,human,1.0,NNP,proper,15,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1942,1942,1943,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,26,Two decades of pickling his nervous system in various highly toxic substances have left Bush damaged goods.,damaged,V,damaged,damage,VBN,Part,Tenseless,Simple,Pass,2.0,2.34e-05,Fin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1943,1943,1944,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,27,"Even for those who later abstain, ""visual-spatial abilities, abstraction, problem solving , and short-term memory, are the slowest to recover.""",Even for those who later abstain,V,abstain,abstain,VBP,Fin,Pres,Simple,Act,2.0,1.29e-06,Fin,/,/,/,/,who,Even for those who later abstain,/,who,0.00224,def,Plur,3,/,wh,1.0,WP,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Pass,Act,Act,Act,Act,Act,Act,Act,Act,Act
1944,1944,1945,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,27,"Even for those who later abstain, ""visual-spatial abilities, abstraction, problem solving , and short-term memory, are the slowest to recover.""","Even for those who later abstain , "" visual - spatial abilities , abstraction , problem solving , and short - term memory , are the slowest to recover . """,A,slowest,slowest,JJS,/,Tenseless,Simple,Act,2.0,1.35e-06,Nonfin,/,/,/,/,"visual - spatial abilities , abstraction , problem solving , and short - term memory",/,/,abilities;;abstraction;;solving;;memory,1.58e-05;;2.09e-06;;9.12e-06;;6.76e-05,indef;;indef;;indef;;indef,Plur,3,nonconc;;conc;;nonconc;;conc,full;;full;;full;;full,21,NNS;;NN;;NN;;NN,12;;14;;17;;23,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Pass,Act,Act,Act,Act,Act,Act,Act,Act
1945,1945,1946,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,27,"Even for those who later abstain, ""visual-spatial abilities, abstraction, problem solving , and short-term memory, are the slowest to recover.""",to recover,V,recover,recover,VB,Inf,Tenseless,Simple,Act,3.0,1.91e-05,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Pass,Act,Act,Act,Act,Act,Act,Act
1946,1946,1947,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,28,"That he managed to get on the wagon (though with that pretzel incident, you wonder how firmly) is laudable.","That he managed to get on the wagon ( though with that pretzel incident , you wonder how firmly )",V,managed,manage,VBD,Fin,Past,Simple,Act,2.0,6.0299999999999995e-05,Fin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,2,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Pass,Act,Act,Act,Act,Act,Act
1947,1947,1948,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,28,"That he managed to get on the wagon (though with that pretzel incident, you wonder how firmly) is laudable.","he to get on the wagon ( though with that pretzel incident , you wonder how firmly )",V,get,get,VB,Inf,Tenseless,Simple,Act,1.0,0.00182,Nonfin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,2,/,0,/,/,/,/,/,/,/,/,/,/,/,on the wagon,on,wagon,7.41e-06,def,Sing,3,vehicle,4.0,NN,full,8,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Pass,Act,Act,Act,Act,Act
1948,1948,1949,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,28,"That he managed to get on the wagon (though with that pretzel incident, you wonder how firmly) is laudable.","though with that pretzel incident , you wonder how firmly",V,wonder,wonder,VBP,Fin,Pres,Simple,Act,2.0,7.59e-05,Fin,/,/,/,/,you,/,/,you,0.00977,def,Sing,2,human,pron,1.0,PRP,16,/,0,/,/,/,/,/,/,/,/,/,/,/,with that pretzel incident,with,incident,3.55e-05,def,Sing,3,nonconc,7.0,NN,full,14,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Pass,Act,Act,Act,Act
1949,1949,1950,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,28,"That he managed to get on the wagon (though with that pretzel incident, you wonder how firmly) is laudable.","That he managed to get on the wagon ( though with that pretzel incident , you wonder how firmly ) is laudable .",A,laudable,laudable,JJ,/,Tenseless,Simple,Act,3.0,4.6799999999999996e-07,Nonfin,/,/,/,/,"That he managed to get on the wagon ( though with that pretzel incident , you wonder how firmly )",/,/,managed,6.03e-05,indef,/,3,nonconc,full,25,VBD,3,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Pass,Act,Act,Act
1950,1950,1951,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,29,"But he suffers the severe effects of the aftermath, and we are all suffering along with him now, since he is the most powerful man in the world.","But he suffers the severe effects of the aftermath , and we are all suffering along with him now , since he is the most powerful man in the world .",V,suffers,suffer,VBZ,Fin,Pres,Simple,Act,2.0,6.46e-06,Fin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,2,the severe effects of the aftermath,0,/,9.12e-05,effects,def,Plur,3,conc,10.0,NNS,full,6,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Pass,Act,Act
1951,1951,1952,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,29,"But he suffers the severe effects of the aftermath, and we are all suffering along with him now, since he is the most powerful man in the world.","But , and we are all suffering along with him now , since he is the most powerful man in the world",V,suffering,suffer,VBG,Part,Pres,Prog,Act,2.5,3.8900000000000004e-05,Fin,/,/,are,/,we,/,/,we,0.00316,def,Plur,1,human,pron,1.0,PRP,12,/,0,/,/,/,/,/,/,/,/,/,/,/,along with him,along,him,0.00126,def,Sing,3,human,4.0,PRP,pron,18,/,/,/,/,/,26,/,20,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Pass,Act
1952,1952,1953,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,29,"But he suffers the severe effects of the aftermath, and we are all suffering along with him now, since he is the most powerful man in the world.",since he is the most powerful man in the world,N,man,man,NN,/,Tenseless,Simple,Act,1.0,0.000692,Nonfin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,22,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Pass
1953,1953,1954,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,30,"We all know by now that Bush did not even do his full service with the Texas Air National Guard, absenting himself to work on the Alabama senate campaign of Winton ""Red"" Blount.","We all know by now that Bush did not even do his full service with the Texas Air National Guard , absenting himself to work on the Alabama senate campaign of Winton "" Red "" Blount .",V,know,know,VBP,Fin,Pres,Simple,Act,1.0,0.0012900000000000001,Fin,/,/,/,/,We all,/,/,We,0.00316,def,Plur,1,human,pron,2.0,PRP,1,/,0,/,/,/,/,/,/,/,/,/,/,/,by now,by,now,0.00151,indef,/,3,time,2.0,RB,NMA!,5,/,/,/,/,/,26,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1954,1954,1955,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,30,"We all know by now that Bush did not even do his full service with the Texas Air National Guard, absenting himself to work on the Alabama senate campaign of Winton ""Red"" Blount.","that Bush did not even do his full service with the Texas Air National Guard , absenting himself to work on the Alabama senate campaign of Winton "" Red "" Blount",V,do,do,VB,Inf,Past,Simple,Act,1.0,0.00234,Fin,/,/,did,/,Bush,/,/,Bush,3.47e-05,def,Sing,3,human,proper,1.0,NNP,7,his full service with the Texas Air National Guard,0,/,0.000269,service,indef,Sing,3,org,12.5,NN,full,14,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1955,1955,1956,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,30,"We all know by now that Bush did not even do his full service with the Texas Air National Guard, absenting himself to work on the Alabama senate campaign of Winton ""Red"" Blount.","absenting himself to work on the Alabama senate campaign of Winton "" Red "" Blount",V,absenting,absent,VBG,Ger,Tenseless,Prog,Act,3.0,1.4499999999999999e-08,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,himself,0,/,0.000174,himself,def,Sing,3,/,2.0,PRP,pron,23,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1956,1956,1957,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,30,"We all know by now that Bush did not even do his full service with the Texas Air National Guard, absenting himself to work on the Alabama senate campaign of Winton ""Red"" Blount.","to work on the Alabama senate campaign of Winton "" Red "" Blount",V,work,work,VB,Inf,Tenseless,Simple,Act,1.0,0.000891,Nonfin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,"on the Alabama senate campaign of Winton "" Red "" Blount",on,campaign,8.32e-05,def,Sing,3,nonconc,16,NN,full,30,/,/,/,/,/,/,/,41,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1957,1957,1958,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,31,Whether he was actually AWOL during this stint is unclear.,Whether he was actually AWOL during this stint,A,AWOL,awol,JJ,/,Tenseless,Simple,Act,2.0,4.1700000000000004e-07,Nonfin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,2,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1958,1958,1959,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,31,Whether he was actually AWOL during this stint is unclear.,Whether he was actually AWOL during this stint is unclear .,A,unclear,unclear,JJ,/,Tenseless,Simple,Act,2.0,8.91e-06,Nonfin,/,/,/,/,Whether he was actually AWOL during this stint,/,/,AWOL,4.17e-07,indef,/,3,human,NMA!,13,JJ,5,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1959,1959,1960,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,32,"But it is clear that not only did Bush slack off on his National Guard service, but he slacked off from his campaign work.","But it is clear that not only did Bush slack off on his National Guard service , but he slacked off from his campaign work .",A,clear,clear,JJ,/,Tenseless,Simple,Act,1.0,0.000182,Nonfin,/,/,/,/,"that not only did Bush slack off on his National Guard service , but he slacked off from his campaign work",/,/,slack;;slacked,4.57e-06;;1.05e-07,indef;;indef,Plur,3,loc;;loc,full;;full,27,VB;;VBD,10;;20,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1960,1960,1961,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,32,"But it is clear that not only did Bush slack off on his National Guard service, but he slacked off from his campaign work.","that not only did Bush slack off on his National Guard service , but he slacked off from his campaign work",V,slack off,slack off,VB,Inf,Past,Simple,Act,1.0,4.55e-06,Fin,/,/,did,/,Bush,/,/,Bush,3.47e-05,def,Sing,3,human,proper,1.0,NNP,9,/,0,/,/,/,/,/,/,/,/,/,/,/,on his National Guard service,on,service,0.000269,indef,Sing,3,org,7.5,NN,full,16,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1961,1961,1962,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,32,"But it is clear that not only did Bush slack off on his National Guard service, but he slacked off from his campaign work.",", but he slacked off from his campaign work",V,slacked off,slack off,VBD,Fin,Past,Simple,Act,1.0,1.05e-07,Fin,/,/,/,/,he,/,/,he,0.0049,def,Sing,3,human,pron,1.0,PRP,19,/,0,/,/,/,/,/,/,/,/,/,/,/,from his campaign work,from,work,0.000891,indef,Sing,3,loc,5.0,NN,full,25,/,/,/,/,/,20,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
1962,1962,1963,weblog-juancole.com_juancole_20040823064025_ENG_20040823_064025,33,"This little-noted interview with Blount's nephew Murph Archibald, which appeared on National Public Radio's ""All Things Considered on March 30, 2004, gives a devastating insight into what it was like to have to suffer through Bush in that period.",little - noted,V,noted,note,VBN,Part,Tenseless,Simple,Pass,2.0,6.31e-05,Fin,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,0,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,/,Act,Act,Act,Act,Act,Act,Act,Act,Act,Act
